id	origin	earliest	latest	form	form_type	is_anonymous	genre	subgenre	has_dramaweb_scan	has_dramaweb_transcription	ceneton_scan	ceneton_transcription	external_scan	external_transcription	fingerprint	literature	remarks	link_ub_antwerp	link_kbb	link_ub_gent	link_bnf	link_kb	link_google	link_bll
2178	M393	1631-01-01	1631-12-31	Synopsis (printed)	Synopsis	f	Comical tragedy		f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SJNabuchodonosorMechelen1631	https://www.let.leidenuniv.nl/Dutch/Ceneton/SJNabuchodonosorMechelen1631.html		f										
2179	M395	1631-01-01	1631-12-31	Reprint	Full edition	f			f	f				f										
2180	M4	1515-01-01	1515-12-31	First Printing	Full edition	f			t	t				f										
2181	M403	1632-01-01	1632-12-31	Synopsis	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
2182	M404	1632-01-01	1632-12-31	Synopsis (printed)	Synopsis	f			f	f				f	4	Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
2183	M406	1632-01-01	1632-12-31	Synopsis	Synopsis	f	Tragicomedy		f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/13540933					
2184	M407	1633-01-01	1633-12-31	Synopsis (printed)	Synopsis	f			f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SJAntoniusAntwerpen1633	https://www.let.leidenuniv.nl/Dutch/Ceneton/SJAntoniusAntwerpen1633.html		f	b1 A2 ante : A3 omi					https://lib.ugent.be/catalog/rug01:001237482				
2185	M410	1633-01-01	1633-12-31	Synopsis (printed)	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836					https://catalogue.bnf.fr/ark:/12148/cb38684483r			
2186	M412	1633-01-01	1633-12-31	Synopsis	Synopsis	f			f	f				f										
2187	M414	1633-01-01	1633-12-31	Synopsis	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
2188	M415	1633-01-01	1633-12-31	Synopsis	Synopsis	f	Tragedy		f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
2189	M427	1634-01-01	1634-12-31	Synopsis	Synopsis	f			f	f				f										
2190	M433	1635-01-01	1635-12-31	Synopsis	Synopsis	f			f	f	https://www.let.leidenuniv.nl/Dutch/Ceneton/Facsimiles/SJMechtildisBrussel1635			f	000000 - 									
2191	M434	1635-01-01	1635-12-31	Synopsis	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/13540933					
2192	M435	1635-01-01	1635-12-31	Synopsis	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
2193	M436	1635-01-01	1635-12-31	Synopsis	Synopsis	f			f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/13540933					
2194	M437	1635-01-01	1635-12-31	Synopsis	Synopsis	f			f	f				f										
2195	M438	1635-01-01	1635-12-31	Synopsis	Synopsis	f			f	f				f							https://catalogue.bnf.fr/ark:/12148/cb38684407n			
2196	M441	1635-01-01	1635-12-31	Synopsis	Synopsis	f	Tragedy		f	f				f					https://opac.kbr.be/LIBRARY/doc/SYRACUSE/13540933					
2197	M448	1636-01-01	1636-12-31	Synopsis	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836			https://opac.kbr.be/LIBRARY/doc/SYRACUSE/13540933					
2198	M451	1636-01-01	1636-12-31	Synopsis	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
2199	M452	1636-01-01	1636-12-31	Synopsis	Synopsis	f	Tragedy		f	f				f										
2200	M454	1637-01-01	1637-12-31	Synopsis	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
2201	M458	1637-01-01	1637-12-31	Synopsis	Synopsis	f			f	f				f		Goran Proot, Spectacula Iesuitica Belgica Antiqua (SIBA). Pars I: Provincia Flandro-Belgica (Antwerpen, 2008), p. 1-836								
